WMO,Cycle,Category,CYCLE_NUMBER,LATITUDE,LONGITUDE,TIME
5904660,NA,1,42,-59.549,-44.351,2017-03-07
5904660,NA,1,32,-58.413,-48.577,2016-11-24
5904660,NA,1,60,-56.028,-39.787,2017-09-11
5904660,NA,1,48,-58.252,-42.484,2017-05-08
5904660,NA,1,18,-59.011,-50.675,2016-07-02
5904660,NA,1,47,-58.329,-43.054,2017-04-28
5906227,NA,1,63,-61.916,-60.228,2021-11-01
5906227,NA,1,81,-58.587,-48.018,2022-05-06
5906227,NA,1,61,-61.747,-59.746,2021-10-12
5906227,NA,1,88,-58.592,-43.251,2022-07-18
5906227,NA,1,65,-61.806,-59.968,2021-11-22
5906227,NA,1,89,-58.573,-42.922,2022-07-29
5906227,NA,1,70,-60.046,-55.3,2022-01-13
5906227,NA,1,82,-58.103,-46.516,2022-05-17
5906227,NA,1,67,-61.747,-59.989,2021-12-13
5906227,NA,1,94,-58.489,-41.264,2022-09-18
5906227,NA,1,68,-61.382,-57.98,2021-12-23
5906314,NA,1,53,-61.0729,-93.3478,2024-05-12
5906314,NA,1,52,-60.6661,-93.9085,2024-05-01
5906314,NA,1,31,-59.0594,-96.888,2023-09-28
5906314,NA,1,5,-62.655,-103.433,2023-01-03
5906314,NA,1,25,-60.979,-96.6814,2023-07-28
5906314,NA,2,13,-63.8373,-98.7874,2023-03-27
5906314,NA,1,29,-60.213,-97.2958,2023-09-07
5906524,NA,1,60,-44.505,59.328,2024-01-20
5906524,NA,1,46,-41.504,53.971,2023-08-27
5906524,NA,1,10,-43.123,31.588,2022-08-20
5906524,NA,1,20,-43.375,34.65,2022-12-01
5906524,NA,1,53,-40.917,56.297,2023-11-08
6901486,NA,1,102,57.389158333333334,-49.06422333333333,2014-11-08
6901486,NA,1,235,59.990233333333336,-54.057075,2016-02-14
6901486,NA,2,98,58.947313333333334,-47.45672833333333,2014-09-29
6901486,NA,2,66,59.03471666666667,-46.1635,2014-04-22
6901486,NA,1,7,63.177191666666666,-30.716036666666668,2013-06-23
6901486,NA,2,16,64.18903972341887,-30.93241219005535,2013-07-08
6901486,NA,2,338,57.39749,-54.03346333333333,2017-05-31
6901486,NA,1,101,57.70077833333333,-48.489401666666666,2014-10-29
6901486,NA,1,227,58.90072333333333,-54.27428166666667,2015-12-06
6901486,NA,1,247,58.548741666666665,-51.08840166666667,2016-04-08
6901486,NA,1,64,58.429835,-45.54051,2014-04-12
6901486,NA,1,307,58.965961666666665,-53.81767833333333,2017-01-31
6901486,NA,2,80,59.41643166666667,-50.033363333333334,2014-07-01
6901486,NA,1,94,59.113745,-49.268858333333334,2014-09-09
6901486,NA,2,58,58.45144666666667,-44.92753,2014-03-13
6901486,NA,1,115,56.204195,-49.657363333333336,2015-02-21
6901486,NA,2,226,58.880071666666666,-53.65173166666667,2015-11-26
6901486,NA,1,297,57.670413333333336,-53.99315166666667,2016-10-28
6901486,NA,1,57,58.381211666666665,-45.162425,2014-03-08
6901486,NA,1,128,58.615898333333334,-54.18498666666667,2015-04-15
6901768,NA,1,183,37.16397666666667,18.959631666666667,2017-12-09
6901768,NA,1,203,37.017961666666665,16.007021666666667,2018-04-28
6901768,NA,1,182,37.10030666666667,19.248715,2017-12-02
6901768,NA,2,62,37.609835,18.615505,2016-01-14
6901768,NA,2,195,36.56173833333333,17.249623333333332,2018-03-03
6901768,NA,2,93,37.960278333333335,19.566016666666663,2016-04-28
6901768,NA,2,197,36.943185,16.791723333333334,2018-03-17
6901768,NA,2,163,36.555926666666664,19.24538666666667,2017-07-22
6901768,NA,1,189,37.09770666666667,17.719756666666665,2018-01-20
6901768,NA,2,166,37.03302333333333,19.338588333333337,2017-08-12
6901768,NA,1,206,37.08042833333333,16.023803333333333,2018-05-19
6901583,NA,1,218,-48.51999,111.07658833333332,2017-12-04
6901583,NA,2,141,-48.823915,85.798695,2017-01-14
6901583,NA,1,267,-50.14662166666667,123.94461,2018-03-27
6901583,NA,1,193,-47.64089333333333,100.437875,2017-09-16
6901583,NA,1,118,-46.57257666666667,83.23995,2016-11-10
6901583,NA,1,198,-47.059668333333335,102.00996333333332,2017-10-07
6901583,NA,2,128,-48.59335166666666,84.18544666666666,2016-12-10
6901583,NA,2,162,-47.5709,91.21010333333334,2017-02-25
6901583,NA,2,250,-49.581365,119.332295,2018-02-06
6901583,NA,1,100,-46.27451833333333,76.20661,2016-09-07
6901583,NA,1,92,-43.93165833333333,68.17718,2016-07-29
6901583,NA,1,226,-48.77820666666667,115.00290333333334,2017-12-20
6901583,NA,1,180,-49.629758333333335,94.471315,2017-06-28
6901583,NA,2,244,-49.01314166666667,117.71545833333332,2018-01-25
6901583,NA,1,123,-49.359625,85.21009166666667,2016-11-25
6901583,NA,1,160,-47.769245,91.40935333333331,2017-02-21
6901583,NA,2,157,-48.21057166666667,92.00301333333331,2017-02-15
6901583,NA,1,159,-47.89245833333333,91.54891333333332,2017-02-19
6901583,NA,2,254,-50.182451666666665,119.863215,2018-02-14
6901583,NA,2,288,-51.43689166666667,139.26136666666667,2018-08-24
6901583,NA,2,158,-48.02616666666667,91.756095,2017-02-17
6901583,NA,2,211,-48.332675,106.96667833333332,2017-11-15
6901583,NA,1,129,-48.97976,83.67791,2016-12-13
6902733,NA,2,9,41.29971666666667,6.091535,2016-06-16
5905998,NA,1,88,-64.284,126.084,2021-05-19
5905998,NA,2,87,-64.303,126.543,2021-05-09
6903805,NA,1,28,41.24607666666667,17.51976,2022-01-22
2902295,NA,1,6,-48.003571,58.84483,2020-04-20
2902295,NA,2,33,-50.312027,87.488129,2021-01-15
2902295,NA,2,36,-50.586056,85.80748,2021-02-14
2902295,NA,1,32,-49.91029,86.998497,2021-01-05
6901582,NA,1,186,-38.24778166666667,10.115926666666669,2017-02-01
6901582,NA,1,142,-40.69706333333333,11.178436666666666,2016-10-20
6901582,NA,1,43,-41.266915,6.565358333333333,2015-07-27
6901582,NA,2,152,-39.33788666666667,9.781041666666669,2016-11-19
6901582,NA,1,183,-38.70442333333333,10.554801666666666,2017-01-26
6901582,NA,1,184,-38.55023833333333,10.425263333333334,2017-01-28
6901582,NA,2,14,-42.39445333333333,6.351045,2015-01-03
6901582,NA,2,167,-40.194445,9.206076666666666,2016-12-23
6901582,NA,1,181,-38.91614,10.724086666666668,2017-01-22
2903794,NA,2,83,67.0988755,-0.16631966666666667,2024-06-09
2903794,NA,1,21,67.34861066666667,-1.690332333333333,2023-08-29
2903794,NA,2,37,68.8031925,-1.748436833333333,2023-11-25
2903794,NA,2,15,66.43254466666667,-1.4279913333333334,2023-07-27
2903794,NA,1,4,66.69185416666666,-1.858305,2023-05-27
2903794,NA,2,24,67.24805383333334,-0.8452056666666666,2023-09-14
5904677,NA,2,46,-47.655,172.76,2017-05-24
5904677,NA,1,27,-58.08,167.212,2016-11-15
5904677,NA,2,18,-54.747,151.376,2016-08-16
5904677,NA,1,23,-55.65,158.622,2016-10-05
5904677,NA,1,19,-52.731,153.22,2016-08-26
5904677,NA,1,25,-55.7,163.128,2016-10-25
5904471,NA,1,103,-64.838,6.405,2017-11-07
5904471,NA,2,144,-67.288,6.102,2019-01-04
5904471,NA,2,23,-66.30526282944257,1.5125078669702623,2015-08-04
5904471,NA,1,100,-64.803,5.251,2017-10-06
5904471,NA,2,128,-66.31621530292065,5.557015479874572,2018-07-23
5904471,NA,1,119,-65.458,5.796,2018-04-21
5907052,NA,2,5,-63.45,84.1763,2024-04-17
5904763,NA,1,17,-52.668,-150.002,2016-10-31
5904763,NA,1,24,-51.91,-143.575,2017-01-10
5904856,NA,2,36,-59.889,-50.982,2017-12-18
5904856,NA,1,20,-59.424,-57.776,2017-07-09
5904856,NA,2,18,-60.053,-56.541,2017-06-19
5904856,NA,1,47,-58.068,-42.122,2018-04-08
5904856,NA,1,32,-58.686,-51.582,2017-11-08
5904856,NA,2,44,-59.543,-45.354,2018-03-08
5905374,NA,1,30,-64.24855770049695,141.04837277968676,2018-11-16
5905374,NA,2,35,-63.967,139.806,2019-01-06
5905374,NA,2,31,-64.26474751580042,141.3461101364666,2018-11-26
5904670,NA,2,28,-64.20931380183865,91.27634448537518,2016-10-20
5906511,NA,1,35,36.3033,162.0138,2023-04-24
5906511,NA,2,29,33.637,156.836,2023-02-22
5906511,NA,1,19,36.424,142.025,2022-11-10
5906511,NA,1,18,35.979,141.904,2022-10-31
5906511,NA,1,22,37.667,144.348,2022-12-11
5906511,NA,1,37,35.6223,162.6188,2023-05-15
5906443,NA,1,10,-51.4078,155.8356,2023-04-12
5906443,NA,1,12,-53.2754,156.8843,2023-05-02
5906443,NA,1,13,-53.3341,157.9551,2023-05-12
5906443,NA,1,39,-52.5459,166.2928,2024-01-26
5906443,NA,2,4,-49.7866,153.8181,2023-02-11
1902643,NA,2,11,-49.7913,131.9743,2024-06-03
6903592,NA,2,74,74.68157166666667,-5.334968333333333,2023-06-06
6903592,NA,2,22,74.17276166666667,-1.1322333333333334,2022-09-19
6903592,NA,1,2,74.45278166666667,-5.913808333333334,2022-06-11
6903592,NA,1,5,74.251865,-4.86526,2022-06-26
6903592,NA,2,82,73.60451166666667,-8.022155,2023-07-16
6903592,NA,2,70,74.711965,-8.293408333333334,2023-05-17
6903592,NA,2,41,74.51832666666667,0.10666833333333334,2022-12-23
6903592,NA,2,71,74.83734833333334,-7.262133333333333,2023-05-22
6903592,NA,2,37,74.52489333333334,2.2345733333333335,2022-12-03
6903592,NA,2,31,74.89385666666666,3.01608,2022-11-03
6903592,NA,1,62,74.50893833333333,-1.96074,2023-04-07
6903592,NA,2,1,74.44513666666667,-5.21972,2022-06-06
6903592,NA,1,77,73.88074833333333,-6.407048333333333,2023-06-21
6903592,NA,2,63,74.28973166666667,-2.584808333333333,2023-04-12
6903592,NA,2,66,75.01139,-4.8453816666666665,2023-04-27
6903592,NA,1,38,74.35730166666667,0.818085,2022-12-08
6903592,NA,2,78,73.724765,-6.558473333333334,2023-06-26
5904765,NA,2,61,-50.045,-165.3,2018-02-10
2903867,NA,1,6,-64.4299,143.8481,2024-03-17
1902381,NA,2,45,16.7979,-37.7246,2023-04-02
1902381,NA,2,14,16.075,-33.646,2022-05-27
6903551,NA,1,76,75.41921,-10.50073,2020-05-29
6903551,NA,2,78,74.45339333333334,-11.923351666666669,2020-06-08
6903551,NA,2,42,74.2701,-5.879776666666666,2019-12-11
6903551,NA,2,5,75.169365,-4.825938333333333,2019-06-09
6903551,NA,2,72,75.40741367057245,-7.414691410938888,2020-05-09
6903551,NA,2,53,74.73027666666667,-10.09123,2020-02-04
6903551,NA,2,24,74.149405,-4.738435,2019-09-12
6903551,NA,1,38,74.53146833333334,-5.715926666666666,2019-11-21
6903551,NA,2,26,73.919835,-5.854578333333333,2019-09-22
6903551,NA,1,40,74.47086833333333,-5.33161,2019-12-01
6903551,NA,2,4,74.88969,-4.663473333333333,2019-06-04
6903551,NA,2,41,74.37393833333333,-5.487528333333334,2019-12-06
5905069,NA,2,32,-51.772,109.764,2017-11-20
5905069,NA,2,33,-51.326,111.583,2017-11-30
5906488,NA,1,29,-38.21,-44.111,2022-11-28
5906488,NA,2,61,-42.802,-50.493,2023-10-22
5906488,NA,1,34,-37.777,-42.408,2023-01-18
5906030,NA,1,145,-47.625,92.689,2023-03-10
5906030,NA,2,14,-52.675,36.722,2019-07-05
5906030,NA,1,142,-48.967,88.328,2023-02-07
6901519,NA,1,124,59.358716666666666,-33.32984,2014-06-05
6901519,NA,1,109,58.1253,-34.02452666666667,2014-03-22
6901519,NA,1,164,62.04933833333333,-39.021226666666664,2015-02-20
6901519,NA,1,123,59.596781666666665,-33.234275,2014-05-31
1902383,NA,2,9,21.346,-60.256,2022-04-12
5905135,NA,2,118,-50.367,34.755,2020-12-10
5905135,NA,2,113,-51.646,34.564,2020-10-21
6901585,NA,1,103,-57.124653333333335,34.45050666666667,2016-03-05
6901585,NA,1,107,-57.08362666666667,33.72130333333333,2016-03-25
6901585,NA,1,106,-57.742173333333334,33.34723666666667,2016-03-20
6901585,NA,1,65,-52.458605,33.12251,2015-11-14
6901585,NA,1,99,-56.397558333333336,34.65875833333333,2016-02-14
5906542,NA,1,2,-55.133,-140.935,2022-12-09
5906542,NA,1,12,-53.425,-133.0439,2023-03-23
5906542,NA,1,60,-60.9797,-100.104,2024-08-03
5906542,NA,1,16,-57.758,-123.836,2023-05-04
5906542,NA,1,57,-60.1433,-104.7587,2024-07-03
5906542,NA,1,14,-55.7125,-125.0903,2023-04-13
5906542,NA,1,17,-58.2957,-123.9725,2023-05-14
5906542,NA,2,30,-60.995,-119.295,2023-09-26
5906542,NA,2,29,-60.611,-119.573,2023-09-16
5906542,NA,1,41,-60.3567,-114.4756,2024-01-19
5906542,NA,1,15,-57.2233,-123.7094,2023-04-23
5906542,NA,1,1,-54.64,-141.814,2022-11-28
5906542,NA,2,24,-59.472,-120.673,2023-07-26
5904845,NA,1,37,-55.395,-54.208,2018-01-17
5904845,NA,1,79,-49.603,-29.727,2019-03-15
5904845,NA,1,42,-52.896,-48.015,2018-03-08
5904845,NA,2,70,-48.887,-42.267,2018-12-14
5904845,NA,2,41,-53.293,-49.379,2018-02-26
5904845,NA,2,33,-57.767,-63.637,2017-12-08
5904845,NA,2,95,-48.302,-20.644,2019-08-23
5904845,NA,1,29,-56.461,-71.741,2017-10-29
5904845,NA,1,1,-59.147,-102.937,2017-01-20
5904684,NA,1,41,-53.697,106.185,2017-05-12
5904684,NA,1,144,-63.8189583966347,134.5640570560438,2020-06-18
5904684,NA,1,3,-53.624,92.233,2016-03-20
5904684,NA,1,136,-63.209,131.977,2020-03-22
5904684,NA,1,19,-54.655,96.736,2016-09-12
5904684,NA,1,146,-63.748934886495334,134.6600892985207,2020-07-10
5904684,NA,1,1,-52.978,87.658,2016-02-28
6903567,NA,2,119,78.92519,5.39592,2022-01-04
6903567,NA,1,142,78.88254984686264,1.805379845956066,2022-04-29
6903567,NA,1,144,79.11977,3.41798,2022-05-09
6903567,NA,2,71,79.69261,2.59027,2021-05-03
6903567,NA,2,158,80.11435926229647,0.8997691737156008,2022-07-18
6903567,NA,1,58,78.14497,8.35094,2021-02-26
6903567,NA,1,140,78.51272,2.31037,2022-04-19
6903567,NA,1,150,79.7788500570445,4.5947560299457955,2022-06-08
6903567,NA,2,152,79.96138754948274,3.980257644159643,2022-06-18
6903567,NA,2,98,79.94872,2.89572,2021-09-18
6903567,NA,2,122,78.84079,2.57916,2022-01-19
6903567,NA,2,94,79.41752,5.74438,2021-08-29
6903567,NA,1,141,78.76348,1.00766,2022-04-24
6903567,NA,1,64,79.94464,0.62904,2021-03-28
6903567,NA,1,10,73.38922,3.02576,2020-06-29
6903567,NA,1,199,77.0637517312839,4.183485409481932,2023-02-08
6903567,NA,2,159,80.04157074234675,0.978119745628395,2022-07-23
6903567,NA,2,124,78.71978,3.0688,2022-01-29
6903567,NA,1,188,77.88382627794908,3.3007457990772657,2022-12-15
6903567,NA,1,145,79.22898115295187,3.6128554365016647,2022-05-14
6903567,NA,1,131,78.99135,5.3151,2022-03-05
6903567,NA,1,132,78.63579,3.84992,2022-03-10
6903567,NA,1,111,78.95901,5.13869,2021-11-25
6903567,NA,1,139,78.44569,2.48812,2022-04-14
6903567,NA,2,151,79.88947,4.79229,2022-06-13
6903567,NA,1,190,77.73466048828595,3.4613099228982023,2022-12-25
6903567,NA,2,163,79.74694145892191,1.2952627906379757,2022-08-12
6903567,NA,2,156,80.25808,0.74523,2022-07-08
6903567,NA,2,97,79.68407,4.52462,2021-09-13
6903567,NA,2,106,79.19748,1.58052,2021-10-29
6903567,NA,1,93,79.42605,5.53552,2021-08-24
6904113,NA,2,3,56.99997,-50.20947,2021-08-20
6904113,NA,1,46,55.3132973436024,-46.60476296350538,2021-11-17
6904113,NA,1,14,56.9446,-48.98669,2021-09-13
6904113,NA,1,45,55.16921,-46.80641,2021-11-15
6904113,NA,1,31,55.9679,-46.33231,2021-10-18
6904113,NA,1,21,56.28190810242714,-47.445071226991274,2021-09-28
6904113,NA,1,36,56.1147152859357,-46.26020897153941,2021-10-28
6904113,NA,2,9,57.0783,-50.05407,2021-09-02
6904113,NA,1,2,57.03227,-50.235,2021-08-18
6904113,NA,1,44,55.32051354140917,-46.99060472560117,2021-11-13
6904113,NA,1,43,55.46491,-47.16625,2021-11-11
6904113,NA,2,42,55.60259212537456,-47.197827386217,2021-11-09
2903455,NA,1,29,-58.0065,-124.9643,2024-03-25
2903455,NA,2,24,-58.0493,-127.1579,2024-02-03
2903455,NA,1,36,-54.3934,-118.4815,2024-06-05
2903455,NA,1,18,-56.8453,-130.0613,2023-12-03
2903455,NA,2,22,-57.2516,-127.9512,2024-01-13
2903455,NA,1,38,-55.1823,-120.5655,2024-06-26
2903455,NA,1,33,-56.5154,-121.1172,2024-05-05
2903455,NA,1,21,-57.1665,-128.4998,2024-01-03
5904474,NA,2,75,-36.435,13.8015,2016-07-26
5904474,NA,2,109,-39.457,13.202,2017-07-03
5904474,NA,2,122,-38.32,28.533,2017-11-10
5904474,NA,1,78,-33.402,14.65,2016-08-25
5904474,NA,1,134,-39.747,33.523,2018-03-11
5904474,NA,1,131,-37.467,32.628,2018-02-09
5904474,NA,1,57,-41.486,13.778,2016-01-27
5904474,NA,1,117,-38.694,18.112,2017-09-21
5904474,NA,1,133,-39.135,33.325,2018-03-01
5904474,NA,1,116,-37.465,16.503,2017-09-11
5904474,NA,1,18,-42.243,4.087,2015-03-07
5903612,NA,1,69,-43.602,13.415,2013-02-13
5903612,NA,1,26,-40.869,7.578,2012-04-07
5903612,NA,1,23,-40.884,9.216,2012-03-16
5903612,NA,1,22,-41.038,9.356,2012-03-09
5903612,NA,1,28,-41.031,7.949,2012-04-22
5903612,NA,1,40,-41.06,9.285,2012-07-18
5903612,NA,1,144,-35.592,33.627,2014-08-12
5903612,NA,1,167,-34.698,38.251,2015-01-26
5906448,NA,2,25,-18.007,-119.103,2022-06-24
5904475,NA,1,13,-38.324,11.004,2015-02-07
1902644,NA,2,22,-19.8473,-72.6743,2024-07-22
6901688,NA,1,327,-49.88173833333333,95.589295,2018-12-25
6901688,NA,1,313,-51.061643333333336,92.05833666666666,2018-11-13
6901688,NA,2,339,-50.22260833333333,92.48746666666666,2019-01-20
6901688,NA,1,332,-49.13356666666667,93.46768166666666,2019-01-06
6901688,NA,1,335,-49.73088666666666,92.75658,2019-01-12
6901688,NA,1,292,-52.669983333333334,87.91719166666667,2018-08-23
6901688,NA,1,330,-49.052935,94.781905,2019-01-02
6901688,NA,1,336,-49.893483333333336,92.68587666666669,2019-01-14
6901688,NA,1,325,-49.902703333333335,94.77351166666666,2018-12-19
6901688,NA,1,77,-47.71046,39.628303333333335,2015-12-20
6901688,NA,2,63,-47.445101666666666,38.715695,2015-11-08
6901688,NA,1,320,-49.47065833333333,95.816865,2018-12-04
6901688,NA,1,51,-48.726395,32.53016,2015-10-03
6901688,NA,2,293,-52.220645,87.90015333333334,2018-08-28
6901688,NA,1,338,-50.080875,92.500335,2019-01-18
6901688,NA,1,318,-49.99127,95.41762,2018-11-28
6901688,NA,1,343,-50.441901666666666,92.823495,2019-01-28
6901688,NA,2,250,-47.98572333333333,75.33506166666666,2018-01-18
6901688,NA,1,329,-49.13364166666667,95.26080833333332,2018-12-31
6901688,NA,2,321,-49.19177833333333,95.809215,2018-12-07
6901688,NA,1,324,-49.616615,94.65252333333332,2018-12-16
6901688,NA,1,333,-49.22828333333333,93.130755,2019-01-08
6901688,NA,1,362,-48.36676666666666,98.18743666666668,2019-03-16
6901688,NA,1,312,-51.09377666666666,91.53391166666668,2018-11-10
6901688,NA,1,331,-49.078068333333334,94.07273,2019-01-04
6901688,NA,1,319,-49.696128333333334,95.76146833333334,2018-12-01
6901688,NA,1,314,-51.21535,92.67615166666668,2018-11-16
6901688,NA,1,238,-47.741275,75.962585,2017-12-22
6901688,NA,2,68,-47.769018333333335,39.481805,2015-11-23
6901688,NA,1,300,-53.39694333333333,88.16513,2018-10-05
6901688,NA,1,308,-52.589595,91.21930333333331,2018-10-29
6901688,NA,1,323,-49.352738333333335,94.76290166666666,2018-12-13
6901688,NA,2,309,-52.15175,91.18916333333334,2018-11-01
6901688,NA,2,342,-50.39924666666667,92.78211333333331,2019-01-26
6901688,NA,1,317,-50.527998333333336,94.724255,2018-11-25
6901688,NA,2,78,-47.51409666666667,40.44045833333333,2015-12-23
2902299,NA,2,73,-64.891663,79.079521,2022-02-01
6901515,NA,1,74,65.25785333333333,-28.428766666666668,2014-02-20
5904679,NA,1,6,-48.13,82.433,2016-03-10
5904679,NA,1,14,-54.299,84.701,2016-06-01
5904679,NA,1,9,-49.874,83.203,2016-04-11
5904679,NA,1,8,-48.899,82.369,2016-03-31
5904679,NA,2,32,-57.631,89.388,2016-12-05
5904679,NA,2,30,-57.244,88.09,2016-11-15
5904679,NA,2,47,-53.852,88.964,2017-05-10
5904679,NA,2,71,-53.164,97.203,2018-01-15
5904679,NA,2,31,-57.809,89.124,2016-11-25
5904682,NA,1,144,-61.569,173.751,2020-03-21
5904682,NA,1,2,-50.834,90.499,2016-03-12
5904682,NA,2,135,-59.995,171.792,2019-12-19
5904682,NA,2,3,-50.022,90.424,2016-03-22
5904682,NA,2,103,-50.847,143.919,2019-01-22
5904682,NA,1,139,-61.552,171.364,2020-01-29
5904682,NA,1,136,-60.004,171.821,2019-12-29
6902904,NA,1,138,35.139026666666666,27.724785,2020-03-17
6902904,NA,1,240,34.055886666666666,26.559686666666668,2022-02-24
6902904,NA,1,162,34.513306666666665,26.976865,2020-08-27
6902904,NA,2,66,35.90945,28.62651,2019-06-12
6902904,NA,1,29,35.243066666666664,28.867676666666668,2019-02-17
6902904,NA,2,47,35.642846666666664,29.03218,2019-04-12
6902904,NA,2,64,36.00005,28.72543,2019-06-02
6902904,NA,1,161,34.471221666666665,27.050223333333335,2020-08-20
6902904,NA,1,122,35.764541666666666,28.220336666666668,2020-02-07
6902904,NA,1,37,35.488665,28.933911666666667,2019-03-13
6902904,NA,2,180,34.682831666666665,26.508786666666666,2020-12-31
6902904,NA,1,41,35.600946666666665,29.12082,2019-03-25
6902904,NA,1,28,35.204793333333335,28.82955,2019-02-14
6902904,NA,1,124,35.71095666666667,28.094865,2020-02-13
6902904,NA,2,53,35.6237,28.852768333333337,2019-04-30
6902904,NA,1,31,35.31964166666667,28.999815,2019-02-23
6902904,NA,2,50,35.583598333333335,28.904395,2019-04-21
6902904,NA,2,135,35.12452833333333,27.916443333333333,2020-03-11
6902904,NA,2,48,35.610463333333335,28.984716666666667,2019-04-15
6902904,NA,1,139,35.13151833333333,27.667476666666666,2020-03-19
6902904,NA,2,183,34.472341666666665,26.148136666666662,2021-01-21
6902904,NA,2,52,35.59995833333333,28.80107,2019-04-27
6902904,NA,2,70,35.826708333333336,28.75853,2019-07-10
6902904,NA,2,46,35.65223833333334,29.081715,2019-04-09
6902904,NA,1,121,35.79562333333333,28.313776666666666,2020-02-04
6902904,NA,2,176,34.689005,26.44795166666667,2020-12-03
6902904,NA,2,55,35.61526666666666,29.012751666666663,2019-05-06
6902904,NA,2,36,35.44292166666666,28.931355,2019-03-10
6902904,NA,1,44,35.65477166666667,29.190168333333332,2019-04-03
6902904,NA,1,131,35.263976666666665,27.929935,2020-03-03
6902904,NA,1,136,35.11550166666667,27.875708333333332,2020-03-13
6902904,NA,1,181,34.672718333333336,26.361953333333332,2021-01-07
6902904,NA,2,172,34.46066166666667,26.487313333333333,2020-11-05
6902904,NA,1,125,35.67953833333333,28.038595,2020-02-16
6902904,NA,1,49,35.61404,28.934385,2019-04-18
5905396,NA,1,105,-52.2197,156.0268,2019-01-20
5905396,NA,1,133,-55.1594,-175.6314,2019-11-17
5905396,NA,2,125,-49.7242,-179.7478,2019-08-22
5905396,NA,2,117,-58.1268,170.6636,2019-05-29
5905396,NA,1,110,-52.2908,162.0215,2019-03-13
5905396,NA,1,104,-52.571,154.4646,2019-01-09
5905396,NA,1,115,-57.8062,167.8142,2019-05-07
5905396,NA,2,106,-52.6919,159.2742,2019-01-31
5905396,NA,2,119,-54.7685,172.6624,2019-06-20
5905396,NA,1,111,-53.6143,161.7459,2019-03-24
2903394,NA,2,42,37.728,158.568,2019-10-30
2903394,NA,2,27,35.983,152.206,2019-08-16
2903394,NA,1,34,36.286,156.764,2019-09-20
2903394,NA,1,22,35.317,146.794,2019-07-22
2903394,NA,1,25,36.101,150.558,2019-08-06
2903394,NA,1,44,37.222,160.193,2019-11-09
2903394,NA,2,18,36.352,143.96,2019-07-02
2903394,NA,1,39,37.019,156.99,2019-10-15
2903394,NA,1,26,35.982,151.444,2019-08-11
2903394,NA,1,28,35.599,152.954,2019-08-21
2903394,NA,1,43,37.7,159.492,2019-11-04
2903394,NA,1,35,36.583,156.768,2019-09-25
2903394,NA,1,79,37.457,163.59,2020-05-02
2903394,NA,1,87,35.241,163.077,2020-06-11
5904686,NA,2,42,-48.938,107.501,2017-04-12
5904686,NA,2,34,-48.072,101.112,2017-01-21
5904686,NA,1,28,-50.59,98.673,2016-11-22
5904686,NA,2,36,-47.993,101.627,2017-02-10
5904686,NA,2,19,-52.123,93.818,2016-08-24
5904686,NA,1,22,-51.215,92.988,2016-09-23
5904686,NA,2,7,-55.85,83.787,2016-04-25
5904686,NA,1,24,-50.715,94.333,2016-10-13
5904686,NA,1,32,-48.356,100.32,2017-01-01
5904686,NA,2,4,-55.142,83.829,2016-03-26
5904686,NA,1,20,-50.866,93.467,2016-09-03
5904686,NA,1,26,-51.608,97.09,2016-11-02
5904686,NA,2,43,-49.509,107.613,2017-04-22
5904686,NA,2,31,-48.556,99.785,2016-12-22
5904686,NA,2,33,-48.123,100.716,2017-01-11
5904661,NA,1,32,-53.579,-54.611,2016-11-14
