CYCLE_NUMBER,LATITUDE,LONGITUDE,WMO,Category,TIME,PRES_ADJUSTED,CONSISTENT_ANOM
130,-66.44134771078438,5.561679627132539,5904471,0,2018-08-12,300,1
131,-66.50387396253761,5.564010211596184,5904471,2,2018-08-23,300,1
136,-66.81667393178975,5.57566942237768,5904471,0,2018-10-13,500,1
144,-67.288,6.102,5904471,2,2019-01-04,260,0
1,-67.66,-1.763,5904472,0,2015-01-18,220,1
7,-67.708,-4.375,5904472,0,2015-03-22,220,1
101,-69.293,-29.491,5904472,2,2017-11-13,260,1
102,-69.294,-29.772,5904472,1,2017-11-23,220,0
57,-46.312,58.272,5904473,1,2016-08-28,420,1
66,-44.675,69.279,5904473,1,2016-11-30,700,0
11,-41.604,5.904,5904474,0,2015-01-29,460,0
17,-42.021,4.33,5904474,0,2015-03-02,660,0
18,-42.243,4.087,5904474,1,2015-03-07,460,0
44,-42.457,12.739,5904474,2,2015-09-19,460,0
57,-41.486,13.778,5904474,1,2016-01-27,660,0
75,-36.435,13.8015,5904474,2,2016-07-26,300,0
78,-33.402,14.65,5904474,1,2016-08-25,700,0
105,-39.915,13.639,5904474,3,2017-05-24,420,1
109,-39.457,13.202,5904474,2,2017-07-03,420,0
116,-37.465,16.503,5904474,1,2017-09-11,460,0
117,-38.694,18.112,5904474,1,2017-09-21,620,0
122,-38.32,28.533,5904474,2,2017-11-10,700,0
126,-41.239,28.297,5904474,2,2017-12-21,460,0
131,-37.467,32.628,5904474,1,2018-02-09,460,0
133,-39.135,33.325,5904474,1,2018-03-01,660,0
134,-39.747,33.523,5904474,1,2018-03-11,700,0
139,-38.365,33.221,5904474,3,2018-04-30,620,0
2,-39.361,11.215,5904475,2,2014-12-11,540,0
13,-38.324,11.004,5904475,1,2015-02-07,300,1
42,-31.399,11.407,5904475,3,2015-08-12,700,0
25,-45.894,23.048,5904476,0,2015-08-06,460,1
26,-46.682,24.012,5904476,2,2015-08-16,260,0
31,-45.675,28.945,5904476,1,2015-10-05,460,1
37,-48.713,29.306,5904476,0,2015-12-04,580,0
40,-48.522,32.833,5904476,0,2016-01-03,300,1
42,-48.07,32.591,5904476,0,2016-01-23,340,1
13,-56.329,4.859,5904477,2,2015-04-12,300,0
4,52.538,-34.722,5904479,0,2014-02-14,220,0
6,52.41,-34.575,5904479,0,2014-02-16,220,1
8,52.435,-34.338,5904479,0,2014-02-19,220,1
10,52.731,-32.015,5904479,1,2014-03-01,340,1
11,52.881,-31.281,5904479,0,2014-03-07,220,1
12,52.802,-30.875,5904479,1,2014-03-12,220,0
13,52.716,-30.602,5904479,3,2014-03-17,220,0
14,52.54,-29.961,5904479,0,2014-03-22,220,0
15,52.416,-28.928,5904479,0,2014-03-28,260,0
16,52.53,-28.326,5904479,1,2014-04-02,220,0
17,52.647,-27.692,5904479,1,2014-04-07,300,0
18,53.082,-27.251,5904479,1,2014-04-12,260,0
19,53.432,-26.611,5904479,1,2014-04-18,340,0
21,53.098,-24.759,5904479,1,2014-04-28,300,0
22,52.556,-24.519,5904479,1,2014-05-04,380,0
23,52.301,-24.465,5904479,0,2014-05-09,340,0
25,52.396,-24.83,5904479,2,2014-05-19,300,0
26,52.378,-24.694,5904479,0,2014-05-25,260,0
27,52.325,-24.483,5904479,2,2014-05-30,300,0
28,52.345,-23.924,5904479,0,2014-06-04,300,0
29,52.546,-23.385,5904479,1,2014-06-09,260,1
31,53.438,-22.679,5904479,0,2014-06-20,380,0
32,53.71,-22.555,5904479,1,2014-06-25,300,0
35,54.247,-22.378,5904479,0,2014-07-11,380,0
37,53.971,-21.817,5904479,0,2014-07-22,260,1
39,53.354,-21.557,5904479,1,2014-08-01,580,0
40,52.613,-21.019,5904479,1,2014-08-06,460,0
43,52.274,-20.561,5904479,1,2014-08-22,420,0
72,52.062,-17.916,5904479,1,2015-01-22,380,1
78,52.812,-15.189,5904479,0,2015-02-23,660,0
87,51.757,-19.911,5904479,1,2015-04-11,500,0
95,53.071,-22.164,5904479,1,2015-05-23,540,0
105,52.209,-17.32,5904479,1,2015-08-22,460,1
126,51.723,-18.142,5904479,1,2016-01-15,380,1
13,-57.238,-47.366,5904659,0,2016-05-11,620,1
17,-57.057,-42.573,5904659,1,2016-06-21,460,1
22,-57.536,-37.325,5904659,1,2016-08-12,420,1
26,-55.142,-33.202,5904659,1,2016-09-22,260,1
34,-53.743,-28.552,5904659,2,2016-12-14,500,1
94,-51.173,26.632,5904659,2,2018-08-28,220,1
101,-49.469,36.139,5904659,1,2018-11-08,220,1
103,-50.418,35.448,5904659,0,2018-11-29,300,1
137,-49.03,51.615,5904659,1,2019-11-17,500,1
3,-59.552,-52.373,5904660,1,2016-01-28,540,1
8,-59.676,-52.55,5904660,0,2016-03-20,420,1
14,-59.773,-52.376,5904660,0,2016-05-21,620,1
18,-59.011,-50.675,5904660,1,2016-07-02,460,1
28,-58.75,-47.48,5904660,1,2016-10-13,420,1
32,-58.413,-48.577,5904660,1,2016-11-24,660,1
34,-58.923,-46.927,5904660,2,2016-12-14,420,1
36,-59.755,-45.165,5904660,1,2017-01-04,380,1
39,-59.154,-45.784,5904660,2,2017-02-04,500,1
42,-59.549,-44.351,5904660,1,2017-03-07,700,1
44,-58.271,-43.656,5904660,3,2017-03-28,260,0
46,-57.792,-42.779,5904660,3,2017-04-18,660,1
47,-58.329,-43.054,5904660,1,2017-04-28,460,1
48,-58.252,-42.484,5904660,1,2017-05-08,460,1
51,-58.11,-37.247,5904660,1,2017-06-09,340,1
60,-56.028,-39.787,5904660,1,2017-09-11,540,1
61,-55.671,-39.968,5904660,1,2017-09-21,220,1
86,-52.92,-44.028,5904660,0,2018-06-07,220,1
20,-58.275,-72.794,5904661,1,2016-07-13,620,0
22,-57.049,-70.52,5904661,2,2016-08-02,660,1
26,-55.993,-57.606,5904661,0,2016-09-13,220,0
32,-53.579,-54.611,5904661,1,2016-11-14,260,0
42,-50.634,-54.152,5904661,2,2017-02-25,620,0
44,-49.24,-53.793,5904661,2,2017-03-18,420,0
53,-46.126,-52.424,5904661,1,2017-06-19,260,0
54,-44.953,-53.014,5904661,1,2017-06-30,460,0
55,-45.175,-51.666,5904661,1,2017-07-10,460,0
56,-46.513,-52.409,5904661,1,2017-07-21,460,0
58,-46.303,-52.276,5904661,3,2017-08-10,540,0
59,-46.493,-52.9,5904661,0,2017-08-21,340,1
61,-46.208,-53.706,5904661,2,2017-09-10,340,0
64,-47.424,-51.467,5904661,0,2017-10-11,380,1
67,-47.702,-49.36,5904661,0,2017-11-12,300,1
69,-47.929,-50.596,5904661,0,2017-12-02,340,1
82,-41.074,-49.516,5904661,3,2018-04-16,220,0
129,-47.873,-36.583,5904661,0,2019-08-14,500,0
146,-46.436,-21.233,5904661,0,2020-02-06,500,0
11,-63.18226592255637,93.56369956958542,5904670,0,2016-05-03,300,1
28,-64.20931380183865,91.27634448537518,5904670,2,2016-10-20,380,1
34,-64.498,90.9,5904670,0,2016-12-19,300,0
2,-61.883,75.018,5904671,0,2016-02-25,700,0
30,-62.854,83.655,5904671,0,2016-12-02,340,0
31,-62.86,83.604,5904671,0,2016-12-12,260,0
54,-62.58649758433285,81.04571981709128,5904671,0,2017-07-30,340,0
89,-62.31255786597197,82.50993911871115,5904671,0,2018-07-14,700,0
137,-60.48377650028428,83.69916028070092,5904671,0,2019-11-01,340,0
141,-60.202,84.175,5904671,0,2019-12-11,420,0
3,-63.39,-169.531,5904672,2,2016-05-27,340,1
7,-63.746,-169.837,5904672,0,2016-07-06,260,0
15,-62.169,-165.87,5904672,3,2016-09-25,220,1
19,-61.342,-164.088,5904672,2,2016-11-04,260,0
20,-61.574,-163.788,5904672,2,2016-11-14,220,0
22,-61.458,-163.976,5904672,0,2016-12-04,300,0
26,-61.613,-162.165,5904672,0,2017-01-13,300,0
31,-61.141,-159.473,5904672,0,2017-03-04,300,0
42,-60.774,-155.383,5904672,0,2017-06-22,300,1
44,-59.38,-154.794,5904672,0,2017-07-12,300,0
45,-59.314,-153.781,5904672,0,2017-07-22,300,1
48,-59.535,-153.295,5904672,0,2017-08-21,300,1
54,-57.917,-149.933,5904672,0,2017-10-20,380,1
56,-56.785,-147.806,5904672,2,2017-11-09,220,1
58,-56.349,-148.036,5904672,0,2017-11-30,260,1
59,-55.666,-147.093,5904672,0,2017-12-10,220,1
60,-55.451,-145.262,5904672,2,2017-12-20,220,1
62,-56.886,-141.199,5904672,2,2018-01-09,460,1
68,-60.975,-138.263,5904672,0,2018-03-10,220,0
6,-60.09,-169.304,5904673,1,2016-07-01,220,1
9,-60.306,-168.42,5904673,1,2016-07-31,380,1
10,-60.265,-167.901,5904673,2,2016-08-10,220,1
11,-60.139,-167.632,5904673,1,2016-08-20,300,0
12,-60.009,-167.363,5904673,1,2016-08-30,220,1
13,-59.727,-167.177,5904673,1,2016-09-09,260,1
14,-59.509,-166.979,5904673,0,2016-09-20,300,1
16,-59.32,-167.231,5904673,0,2016-10-10,220,1
17,-59.05,-167.527,5904673,0,2016-10-20,300,1
19,-58.481,-166.924,5904673,1,2016-11-09,300,1
20,-58.338,-166.31,5904673,2,2016-11-19,220,0
21,-58.297,-165.583,5904673,1,2016-11-29,220,0
22,-58.419,-165.001,5904673,1,2016-12-09,260,0
23,-58.538,-164.58,5904673,1,2016-12-19,260,0
24,-58.72,-164.297,5904673,1,2016-12-29,220,0
25,-58.964,-163.88,5904673,1,2017-01-08,340,0
26,-59.078,-163.456,5904673,1,2017-01-18,260,1
27,-59.115,-163.092,5904673,0,2017-01-28,220,0
29,-59.007,-162.045,5904673,0,2017-02-17,220,0
32,-58.792,-159.834,5904673,0,2017-03-19,300,1
33,-58.587,-159.074,5904673,1,2017-03-29,220,0
34,-58.049,-158.759,5904673,1,2017-04-08,300,0
35,-57.528,-158.646,5904673,2,2017-04-18,300,1
37,-57.07,-157.321,5904673,2,2017-05-08,220,1
39,-57.534,-154.649,5904673,2,2017-05-28,220,1
40,-57.047,-153.482,5904673,0,2017-06-07,220,1
41,-56.425,-154.654,5904673,2,2017-06-17,260,1
44,-56.614,-153.086,5904673,0,2017-07-17,300,0
46,-55.717,-151.072,5904673,2,2017-08-06,260,1
47,-55.6,-150.297,5904673,0,2017-08-16,260,0
48,-56.118,-149.461,5904673,1,2017-08-26,260,1
50,-55.714,-147.151,5904673,1,2017-09-15,260,1
51,-55.936,-146.963,5904673,1,2017-09-25,340,1
53,-55.72,-146.06,5904673,1,2017-10-15,220,1
55,-56.43,-142.169,5904673,1,2017-11-04,260,1
56,-57.377,-138.73,5904673,1,2017-11-14,380,1
57,-57.698,-135.241,5904673,1,2017-11-24,220,1
59,-58.71,-134.045,5904673,0,2017-12-14,220,1
60,-59.713,-133.794,5904673,1,2017-12-24,260,0
62,-59.882,-133.572,5904673,0,2018-01-13,380,1
64,-59.845,-131.465,5904673,2,2018-02-02,300,0
69,-60.787,-126.963,5904673,2,2018-03-24,220,1
70,-60.976,-127.049,5904673,0,2018-04-03,260,0
71,-61.148,-126.55,5904673,0,2018-04-13,220,0
75,-62.152,-127.669,5904673,0,2018-05-23,300,0
76,-63.281,-127.812,5904673,0,2018-06-02,380,1
80,-62.918,-120.46,5904673,1,2018-07-12,300,0
83,-63.557,-119.683,5904673,1,2018-08-11,420,1
84,-63.06,-118.8,5904673,0,2018-08-21,220,1
86,-62.509,-118.127,5904673,0,2018-09-10,220,1
87,-62.549,-117.022,5904673,1,2018-09-20,220,1
88,-62.697,-115.027,5904673,2,2018-09-30,260,1
89,-62.923,-112.884,5904673,1,2018-10-10,300,1
90,-63.513,-113.035,5904673,1,2018-10-20,220,0
91,-63.976,-112.62,5904673,2,2018-10-30,220,1
92,-63.644,-111.84,5904673,1,2018-11-09,220,1
95,-61.928,-112.509,5904673,2,2018-12-09,260,1
99,-60.853,-116.632,5904673,2,2019-01-18,220,0
100,-60.513,-117.329,5904673,0,2019-01-28,300,1
101,-60.3,-117.239,5904673,0,2019-02-07,220,0
102,-59.892,-117.081,5904673,2,2019-02-17,340,1
103,-59.862,-117.146,5904673,2,2019-02-18,220,0
104,-59.859,-117.181,5904673,1,2019-02-19,260,0
105,-59.843,-117.221,5904673,1,2019-02-19,260,0
106,-59.828,-117.247,5904673,2,2019-02-20,300,0
110,-59.761,-117.415,5904673,1,2019-02-22,260,0
112,-59.743,-117.499,5904673,1,2019-02-23,260,0
113,-59.768,-118.2,5904673,0,2019-03-05,300,0
10,-49.953,87.128,5904676,0,2016-04-25,460,0
15,-48.011,91.546,5904676,1,2016-06-19,460,0
18,-49.408,90.896,5904676,2,2016-07-22,380,0
22,-50.423,93.422,5904676,1,2016-09-04,420,0
23,-51.032,94.533,5904676,1,2016-09-15,260,0
24,-51.637,95.297,5904676,1,2016-09-26,340,0
25,-52.371,95.617,5904676,2,2016-10-07,260,0
28,-52.491,98.196,5904676,0,2016-11-09,260,0
29,-52.932,98.036,5904676,1,2016-11-20,220,0
35,-52.341,101.588,5904676,1,2017-01-25,300,0
38,-53.82,104.986,5904676,2,2017-02-27,300,0
40,-51.781,105.357,5904676,0,2017-03-21,220,0
44,-49.638,103.802,5904676,1,2017-05-04,380,1
51,-50.439,103.838,5904676,0,2017-07-20,420,1
52,-50.713,104.762,5904676,1,2017-07-31,420,1
58,-49.258,110.486,5904676,1,2017-10-05,300,0
59,-49.624,111.545,5904676,0,2017-10-16,220,0
60,-50.244,112.339,5904676,0,2017-10-27,380,1
61,-50.298,115.397,5904676,0,2017-11-07,260,0
71,-54.656,115.522,5904676,2,2018-02-25,380,1
105,-56.758,130.07,5904676,2,2019-03-06,420,1
139,-55.97,164.213,5904676,1,2020-03-14,500,1
141,-56.965,165.342,5904676,1,2020-04-05,500,0
142,-56.989,166.428,5904676,0,2020-04-16,220,0
145,-57.275,168.05,5904676,3,2020-05-19,660,0
148,-59.065,168.675,5904676,2,2020-06-21,500,0
149,-59.077,165.418,5904676,0,2020-07-02,220,0
150,-59.929,167.864,5904676,0,2020-07-13,220,1
16,-54.151,149.547,5904677,0,2016-07-26,460,0
17,-55.173,151.892,5904677,0,2016-08-06,460,1
18,-54.747,151.376,5904677,2,2016-08-16,420,1
19,-52.731,153.22,5904677,1,2016-08-26,420,1
20,-54.676,156.057,5904677,1,2016-09-05,540,0
21,-55.501,155.687,5904677,1,2016-09-15,500,0
23,-55.65,158.622,5904677,1,2016-10-05,300,0
25,-55.7,163.128,5904677,1,2016-10-25,380,0
27,-58.08,167.212,5904677,1,2016-11-15,300,0
30,-56.659,167.379,5904677,2,2016-12-15,460,0
33,-52.686,173.927,5904677,0,2017-01-14,500,1
34,-52.56,173.911,5904677,1,2017-01-24,500,0
46,-47.655,172.76,5904677,2,2017-05-24,460,0
19,-47.612,145.224,5904678,0,2016-08-13,500,0
22,-48.804,148.998,5904678,0,2016-09-12,420,0
24,-49.137,152.484,5904678,0,2016-10-02,500,1
25,-47.974,153.894,5904678,2,2016-10-12,500,0
78,-43.961,145.381,5904678,0,2018-03-29,300,0
113,-48.548,139.891,5904678,2,2019-03-16,540,0
126,-51.843,151.87,5904678,2,2019-07-25,620,0
128,-53.127,158.896,5904678,3,2019-08-14,340,0
130,-55.266,167.086,5904678,2,2019-09-03,380,1
132,-55.531,173.095,5904678,1,2019-09-23,380,0
133,-55.055,172.118,5904678,0,2019-10-03,460,1
136,-50.589,174.962,5904678,0,2019-11-02,500,0
137,-48.962,176.516,5904678,1,2019-11-12,540,0
140,-46.8,175.853,5904678,0,2019-12-12,460,1
141,-46.879,177.063,5904678,2,2019-12-22,420,1
142,-47.097,178.456,5904678,0,2020-01-01,460,1
146,-48.804,-175.611,5904678,2,2020-02-10,420,1
158,-49.958,-163.608,5904678,1,2020-06-09,620,0
6,-48.13,82.433,5904679,1,2016-03-10,340,0
8,-48.899,82.369,5904679,1,2016-03-31,300,0
9,-49.874,83.203,5904679,1,2016-04-11,420,0
14,-54.299,84.701,5904679,1,2016-06-01,420,1
18,-55.945,83.733,5904679,0,2016-07-13,420,1
21,-57.703,87.737,5904679,0,2016-08-13,220,1
22,-57.08,86.156,5904679,2,2016-08-23,300,0
30,-57.244,88.09,5904679,2,2016-11-15,260,1
31,-57.809,89.124,5904679,2,2016-11-25,220,1
32,-57.631,89.388,5904679,2,2016-12-05,420,1
34,-57.675,86.437,5904679,2,2016-12-26,340,1
47,-53.852,88.964,5904679,2,2017-05-10,300,1
68,-53.619,96.901,5904679,2,2017-12-15,420,1
71,-53.164,97.203,5904679,2,2018-01-15,420,1
79,-53.235,102.573,5904679,2,2018-04-08,380,1
4,35.583,-124.729,5904680,1,2016-02-14,420,0
10,35.064,-124.599,5904680,0,2016-02-27,460,0
14,35.167,-124.358,5904680,1,2016-03-09,380,0
2,-50.834,90.499,5904682,1,2016-03-12,260,0
3,-50.022,90.424,5904682,2,2016-03-22,340,0
17,-45.618,98.559,5904682,0,2016-08-15,300,0
25,-45.784,103.957,5904682,2,2016-11-06,420,0
36,-47.421,115.5,5904682,1,2017-02-28,460,0
48,-49.177,121.874,5904682,0,2017-07-02,260,0
55,-51.192,125.422,5904682,0,2017-09-12,300,0
58,-48.835,128.021,5904682,2,2017-10-13,700,0
60,-48.084,127.513,5904682,3,2017-11-03,420,0
67,-47.866,126.344,5904682,0,2018-01-14,500,1
87,-48.277,138.807,5904682,0,2018-08-09,300,1
88,-48.863,139.616,5904682,1,2018-08-20,380,1
89,-49.802,140.37,5904682,0,2018-08-30,340,0
92,-48.699,144.373,5904682,0,2018-09-30,420,0
93,-48.781,145.152,5904682,0,2018-10-10,420,0
95,-48.426,144.349,5904682,0,2018-10-31,420,1
98,-48.727,143.67,5904682,0,2018-12-01,420,1
100,-49.03286352177256,143.8266602235282,5904682,0,2018-12-22,420,1
103,-50.847,143.919,5904682,2,2019-01-22,460,0
105,-49.461,143.766,5904682,0,2019-02-11,620,0
106,-49.396,144.226,5904682,2,2019-02-22,540,0
116,-51.326,156.886,5904682,1,2019-06-05,460,0
125,-55.416,164.442,5904682,1,2019-09-06,380,0
126,-57.17,166.763,5904682,1,2019-09-17,500,0
129,-59.206,168.592,5904682,1,2019-10-18,380,0
135,-59.995,171.792,5904682,2,2019-12-19,420,0
136,-60.004,171.821,5904682,1,2019-12-29,460,0
137,-60.284,171.2,5904682,0,2020-01-08,460,0
138,-60.799,170.784,5904682,0,2020-01-19,220,0
139,-61.552,171.364,5904682,1,2020-01-29,220,0
141,-61.693,173.457,5904682,0,2020-02-19,260,0
142,-61.755,173.2,5904682,0,2020-02-29,300,0
143,-61.22,173.796,5904682,0,2020-03-10,300,0
144,-61.569,173.751,5904682,1,2020-03-21,260,0
150,-60.547,176.163,5904682,0,2020-05-22,300,1
159,-59.607,-178.526,5904682,2,2020-08-23,220,1
2,-47.47,92.958,5904683,2,2016-03-14,460,0
8,-46.32,95.908,5904683,1,2016-05-15,660,0
18,-46.461,103.133,5904683,1,2016-08-26,460,0
19,-46.873,102.871,5904683,1,2016-09-06,460,0
20,-47.459,102.537,5904683,0,2016-09-16,380,0
23,-47.023,103.784,5904683,2,2016-10-17,340,0
25,-46.884,106.903,5904683,0,2016-11-07,260,0
26,-46.998,107.585,5904683,1,2016-11-17,420,0
27,-47.872,107.498,5904683,1,2016-11-28,220,0
28,-48.399,107.13,5904683,0,2016-12-08,380,0
29,-48.288,105.916,5904683,0,2016-12-18,420,0
32,-48.973,109.11,5904683,1,2017-01-18,220,0
35,-49.287,114.232,5904683,1,2017-02-18,420,0
38,-49.664,120.633,5904683,1,2017-03-21,340,0
40,-49.047,122.34,5904683,1,2017-04-11,660,0
47,-52.359,130.505,5904683,3,2017-06-22,460,1
48,-51.614,132.004,5904683,2,2017-07-02,220,0
49,-50.728,133.281,5904683,1,2017-07-13,300,0
50,-50.722,134.805,5904683,0,2017-07-23,220,0
51,-51.146,136.094,5904683,1,2017-08-03,220,0
53,-50.468,139.267,5904683,0,2017-08-23,420,0
54,-50.805,141.239,5904683,0,2017-09-03,420,0
59,-50.701,149.574,5904683,1,2017-10-24,420,0
61,-50.168,151.112,5904683,0,2017-11-14,500,0
62,-51.577,152.591,5904683,1,2017-11-24,500,0
69,-55.245,162.927,5904683,0,2018-02-04,700,0
104,-49.619,177.476,5904683,1,2019-02-02,540,0
105,-50.074,177.711,5904683,1,2019-02-12,420,1
130,-52.962,-147.861,5904683,0,2019-10-28,260,0
142,-58.21,-124.893,5904683,1,2020-02-29,300,0
149,-54.299,-120.162,5904683,0,2020-05-12,300,1
150,-53.993,-121.6,5904683,3,2020-05-22,500,0
151,-54.977,-123.449,5904683,0,2020-06-01,380,1
154,-55.357,-120.513,5904683,2,2020-07-02,620,0
157,-53.961,-116.929,5904683,0,2020-08-02,460,1
158,-53.715,-117.648,5904683,0,2020-08-12,380,1
1,-52.978,87.658,5904684,1,2016-02-28,380,1
3,-53.624,92.233,5904684,1,2016-03-20,300,1
19,-54.655,96.736,5904684,1,2016-09-12,260,1
22,-54.866,96.138,5904684,2,2016-10-15,220,1
23,-55.445,97.779,5904684,0,2016-10-26,300,1
25,-55.671,99.443,5904684,0,2016-11-17,220,1
41,-53.697,106.185,5904684,1,2017-05-12,220,1
123,-60.894,114.239,5904684,0,2019-10-31,620,0
136,-63.209,131.977,5904684,1,2020-03-22,260,1
144,-63.8189583966347,134.5640570560438,5904684,1,2020-06-18,260,1
146,-63.748934886495334,134.6600892985207,5904684,1,2020-07-10,460,1
148,-63.67885020577495,134.75620543208015,5904684,0,2020-08-01,660,1
3,-55.819,81.397,5904686,2,2016-03-16,420,0
4,-55.142,83.829,5904686,2,2016-03-26,220,0
7,-55.85,83.787,5904686,2,2016-04-25,540,1
14,-53.674,90.63,5904686,3,2016-07-05,300,1
15,-54.664,90.87,5904686,2,2016-07-15,220,1
18,-52.89,92.425,5904686,2,2016-08-14,220,1
19,-52.123,93.818,5904686,2,2016-08-24,300,0
20,-50.866,93.467,5904686,1,2016-09-03,300,0
22,-51.215,92.988,5904686,1,2016-09-23,260,0
23,-50.857,93.445,5904686,0,2016-10-03,340,0
24,-50.715,94.333,5904686,1,2016-10-13,220,0
25,-50.939,96.206,5904686,3,2016-10-23,300,0
26,-51.608,97.09,5904686,1,2016-11-02,260,0
27,-51.115,98.089,5904686,1,2016-11-12,260,0
28,-50.59,98.673,5904686,1,2016-11-22,220,0
29,-50.109,99.165,5904686,0,2016-12-02,380,0
30,-49.134,99.333,5904686,0,2016-12-12,220,0
31,-48.556,99.785,5904686,2,2016-12-22,420,0
32,-48.356,100.32,5904686,1,2017-01-01,300,0
33,-48.123,100.716,5904686,2,2017-01-11,220,0
34,-48.072,101.112,5904686,2,2017-01-21,500,0
36,-47.993,101.627,5904686,2,2017-02-10,260,0
37,-48.473,102.258,5904686,0,2017-02-20,300,0
39,-48.618,104.255,5904686,0,2017-03-13,380,0
40,-48.403,105.633,5904686,0,2017-03-22,300,0
41,-48.34,106.969,5904686,0,2017-04-02,540,0
42,-48.938,107.501,5904686,2,2017-04-12,340,0
43,-49.509,107.613,5904686,2,2017-04-22,340,0
49,-49.958,113.041,5904686,0,2017-06-21,300,1
50,-50.389,114.904,5904686,0,2017-07-01,300,1
51,-50.586,116.622,5904686,0,2017-07-11,380,1
52,-51.446,117.547,5904686,0,2017-07-21,300,1
56,-52.569,117.336,5904686,0,2017-08-30,300,1
8,-45.367,104.659,5904688,3,2016-05-17,540,0
16,-48.088,111.865,5904688,0,2016-08-08,220,1
17,-47.547,113.515,5904688,1,2016-08-18,460,0
19,-46.591,117.131,5904688,1,2016-09-08,420,0
20,-46.569,116.697,5904688,2,2016-09-18,700,0
26,-48.931,117.858,5904688,4,2016-11-19,380,0
27,-47.613,117.419,5904688,1,2016-11-29,460,0
28,-47.044,119.004,5904688,3,2016-12-10,540,0
34,-49.069,124.341,5904688,1,2017-02-10,500,0
37,-50.517,124.044,5904688,1,2017-03-13,540,0
45,-49.921,126.492,5904688,1,2017-06-04,540,0
46,-50.82,126.659,5904688,0,2017-06-14,500,0
47,-49.842,125.598,5904688,0,2017-06-24,420,1
49,-50.527,125.768,5904688,0,2017-07-15,620,1
51,-50.127,127.546,5904688,1,2017-08-05,420,1
52,-48.609,126.743,5904688,1,2017-08-15,540,1
53,-48.866,125.77,5904688,0,2017-08-25,700,1
56,-47.717,128.103,5904688,0,2017-09-25,540,0
59,-50.191,131.826,5904688,0,2017-10-26,460,0
61,-48.39,131.65,5904688,1,2017-11-16,620,0
62,-47.832,132.629,5904688,0,2017-11-27,540,0
67,-49.381,139.048,5904688,1,2018-01-17,500,0
69,-50.605,141.147,5904688,2,2018-02-07,660,0
73,-54.394,149.388,5904688,2,2018-03-20,660,0
74,-53.157,151.073,5904688,1,2018-03-31,420,0
75,-52.203,148.541,5904688,1,2018-04-10,500,0
76,-52.928,150.43,5904688,0,2018-04-20,460,0
77,-52.494,148.678,5904688,1,2018-04-30,340,0
81,-53.818,153.589,5904688,2,2018-06-11,300,1
84,-56.896,158.425,5904688,2,2018-07-12,260,1
86,-54.711,162.633,5904688,2,2018-08-01,420,1
88,-55.004,160.837,5904688,0,2018-08-22,220,1
90,-56.336,164.501,5904688,2,2018-09-12,380,1
92,-58.036,165.298,5904688,3,2018-10-02,220,1
94,-59.162,168.574,5904688,0,2018-10-23,220,1
98,-58.97,171.326,5904688,0,2018-12-03,260,0
100,-58.365,171.851,5904688,1,2018-12-24,340,0
103,-59.098,172.866,5904688,2,2019-01-24,380,0
106,-59.337,176.601,5904688,2,2019-02-24,220,0
127,-63.285,-176.112,5904688,0,2019-09-29,220,0
134,-62.126,-177.308,5904688,0,2019-12-10,420,0
155,-62.215,-170.396,5904688,0,2020-07-14,220,1
157,-61.921,-169.837,5904688,1,2020-08-04,340,1
159,-61.678,-168.518,5904688,0,2020-08-25,300,0
51,-48.918,-166.923,5904693,1,2017-10-20,660,0
82,-50.843,-146.619,5904693,0,2018-09-06,300,1
83,-50.556,-147.963,5904693,0,2018-09-16,300,1
88,-52.472,-146.239,5904693,2,2018-11-07,700,0
90,-51.529694078076815,-147.65352064503418,5904693,3,2018-11-28,700,0
95,-52.024,-147.652,5904693,2,2019-01-19,700,0
98,-52.969,-147.203,5904693,1,2019-02-10,540,0
122,-53.396,-146.03,5904693,1,2019-03-16,420,0
124,-54.528,-145.174,5904693,3,2019-04-06,460,0
128,-53.94,-142.095,5904693,1,2019-05-17,220,0
129,-54.34540788282936,-141.73385501256638,5904693,1,2019-05-28,300,0
131,-53.126,-141.381,5904693,1,2019-06-17,460,1
134,-53.069,-139.538,5904693,1,2019-07-18,500,0
135,-53.48157685728326,-137.11442276580163,5904693,1,2019-07-29,460,1
137,-54.566,-131.059,5904693,1,2019-08-18,540,1
138,-55.579,-127.752,5904693,1,2019-08-29,620,0
140,-56.177,-121.959,5904693,1,2019-09-18,300,0
141,-56.636,-119.44,5904693,0,2019-09-29,300,0
143,-55.955,-113.775,5904693,1,2019-10-19,500,1
151,-56.152,-111.658,5904693,0,2020-01-10,300,0
152,-55.939,-110.828,5904693,0,2020-01-20,220,0
13,-51.316,-154.568,5904763,1,2016-09-19,700,0
17,-52.668,-150.002,5904763,1,2016-10-31,540,0
24,-51.91,-143.575,5904763,1,2017-01-10,540,0
40,-47.925,-134.62,5904763,2,2017-06-24,420,1
41,-48.028,-134.704,5904763,2,2017-07-04,420,1
